"","species_raw","SiteName","GRTS.Cell.ID","ts","species","Site_key","hr","nh","night_date","x","facet"
"1","MYLU","SW",117173,2025-07-12 00:55:00,"MYLU","117173",0.916666666666667,24.9166666666667,2025-07-11,2001-07-11,"MYLU"
"2","MYLU","SW",117173,2025-07-12 01:28:00,"MYLU","117173",1.46666666666667,25.4666666666667,2025-07-11,2001-07-11,"MYLU"
"3","MYLU","SW",117173,2025-07-12 01:49:00,"MYLU","117173",1.81666666666667,25.8166666666667,2025-07-11,2001-07-11,"MYLU"
"4","NOID","SW",117173,2025-07-13 00:37:00,"NOID","117173",0.616666666666667,24.6166666666667,2025-07-12,2001-07-12,"Unidentified"
"5","NOID","SW",117173,2025-07-13 00:51:00,"NOID","117173",0.85,24.85,2025-07-12,2001-07-12,"Unidentified"
"6","MYLU","SW",117173,2025-07-13 01:10:00,"MYLU","117173",1.16666666666667,25.1666666666667,2025-07-12,2001-07-12,"MYLU"
"7","MYLU","SW",117173,2025-07-13 01:10:00,"MYLU","117173",1.16666666666667,25.1666666666667,2025-07-12,2001-07-12,"MYLU"
"8","MYLU","SW",117173,2025-07-13 01:28:00,"MYLU","117173",1.46666666666667,25.4666666666667,2025-07-12,2001-07-12,"MYLU"
"9","MYLU","SW",117173,2025-07-13 01:30:00,"MYLU","117173",1.5,25.5,2025-07-12,2001-07-12,"MYLU"
"10","MYLU","SW",117173,2025-07-13 01:31:00,"MYLU","117173",1.51666666666667,25.5166666666667,2025-07-12,2001-07-12,"MYLU"
"11","MYLU","SW",117173,2025-07-13 01:31:00,"MYLU","117173",1.51666666666667,25.5166666666667,2025-07-12,2001-07-12,"MYLU"
"12","MYLU","SW",117173,2025-07-13 03:05:00,"MYLU","117173",3.08333333333333,27.0833333333333,2025-07-12,2001-07-12,"MYLU"
"13","MYLU","SW",117173,2025-07-13 03:06:00,"MYLU","117173",3.1,27.1,2025-07-12,2001-07-12,"MYLU"
"14","MYLU","SW",117173,2025-07-13 03:08:00,"MYLU","117173",3.13333333333333,27.1333333333333,2025-07-12,2001-07-12,"MYLU"
"15","MYLU","SW",117173,2025-07-13 03:09:00,"MYLU","117173",3.15,27.15,2025-07-12,2001-07-12,"MYLU"
"16","MYLU","SW",117173,2025-07-13 03:11:00,"MYLU","117173",3.18333333333333,27.1833333333333,2025-07-12,2001-07-12,"MYLU"
"17","MYLU","SW",117173,2025-07-13 03:29:00,"MYLU","117173",3.48333333333333,27.4833333333333,2025-07-12,2001-07-12,"MYLU"
"18","MYLU","SW",117173,2025-07-13 03:30:00,"MYLU","117173",3.5,27.5,2025-07-12,2001-07-12,"MYLU"
"19","MYLU","SW",117173,2025-07-13 03:31:00,"MYLU","117173",3.51666666666667,27.5166666666667,2025-07-12,2001-07-12,"MYLU"
"20","MYLU","SW",117173,2025-07-13 03:37:00,"MYLU","117173",3.61666666666667,27.6166666666667,2025-07-12,2001-07-12,"MYLU"
"21","MYLU","SW",117173,2025-07-13 03:49:00,"MYLU","117173",3.81666666666667,27.8166666666667,2025-07-12,2001-07-12,"MYLU"
"22","MYLU","SW",117173,2025-07-14 00:37:00,"MYLU","117173",0.616666666666667,24.6166666666667,2025-07-13,2001-07-13,"MYLU"
"23","MYLU","SW",117173,2025-07-14 00:43:00,"MYLU","117173",0.716666666666667,24.7166666666667,2025-07-13,2001-07-13,"MYLU"
"24","MYLU","SW",117173,2025-07-14 00:43:00,"MYLU","117173",0.716666666666667,24.7166666666667,2025-07-13,2001-07-13,"MYLU"
"25","MYLU","SW",117173,2025-07-14 00:46:00,"MYLU","117173",0.766666666666667,24.7666666666667,2025-07-13,2001-07-13,"MYLU"
"26","MYLU","SW",117173,2025-07-14 00:46:00,"MYLU","117173",0.766666666666667,24.7666666666667,2025-07-13,2001-07-13,"MYLU"
"27","MYLU","SW",117173,2025-07-14 00:46:00,"MYLU","117173",0.766666666666667,24.7666666666667,2025-07-13,2001-07-13,"MYLU"
"28","MYEVMYLU","SW",117173,2025-07-14 00:58:00,"MYEVMYLU","117173",0.966666666666667,24.9666666666667,2025-07-13,2001-07-13,"Unidentified"
"29","MYLU","SW",117173,2025-07-14 01:07:00,"MYLU","117173",1.11666666666667,25.1166666666667,2025-07-13,2001-07-13,"MYLU"
"30","NOID","SW",117173,2025-07-14 01:18:00,"NOID","117173",1.3,25.3,2025-07-13,2001-07-13,"Unidentified"
"31","MYLU","SW",117173,2025-07-14 01:18:00,"MYLU","117173",1.3,25.3,2025-07-13,2001-07-13,"MYLU"
"32","MYLU","SW",117173,2025-07-14 01:19:00,"MYLU","117173",1.31666666666667,25.3166666666667,2025-07-13,2001-07-13,"MYLU"
"33","MYLU","SW",117173,2025-07-14 01:19:00,"MYLU","117173",1.31666666666667,25.3166666666667,2025-07-13,2001-07-13,"MYLU"
"34","MYLU","SW",117173,2025-07-14 01:23:00,"MYLU","117173",1.38333333333333,25.3833333333333,2025-07-13,2001-07-13,"MYLU"
"35","MYLU","SW",117173,2025-07-14 01:33:00,"MYLU","117173",1.55,25.55,2025-07-13,2001-07-13,"MYLU"
"36","MYLU","SW",117173,2025-07-14 01:44:00,"MYLU","117173",1.73333333333333,25.7333333333333,2025-07-13,2001-07-13,"MYLU"
"37","MYLU","SW",117173,2025-07-14 01:46:00,"MYLU","117173",1.76666666666667,25.7666666666667,2025-07-13,2001-07-13,"MYLU"
"38","MYLU","SW",117173,2025-07-14 01:48:00,"MYLU","117173",1.8,25.8,2025-07-13,2001-07-13,"MYLU"
"39","MYLU","SW",117173,2025-07-14 01:54:00,"MYLU","117173",1.9,25.9,2025-07-13,2001-07-13,"MYLU"
"40","MYLU","SW",117173,2025-07-14 01:57:00,"MYLU","117173",1.95,25.95,2025-07-13,2001-07-13,"MYLU"
"41","MYLU","SW",117173,2025-07-14 02:05:00,"MYLU","117173",2.08333333333333,26.0833333333333,2025-07-13,2001-07-13,"MYLU"
"42","MYLU","SW",117173,2025-07-14 02:10:00,"MYLU","117173",2.16666666666667,26.1666666666667,2025-07-13,2001-07-13,"MYLU"
"43","MYLU","SW",117173,2025-07-14 02:14:00,"MYLU","117173",2.23333333333333,26.2333333333333,2025-07-13,2001-07-13,"MYLU"
"44","MYLU","SW",117173,2025-07-14 02:18:00,"MYLU","117173",2.3,26.3,2025-07-13,2001-07-13,"MYLU"
"45","MYLU","SW",117173,2025-07-14 02:19:00,"MYLU","117173",2.31666666666667,26.3166666666667,2025-07-13,2001-07-13,"MYLU"
"46","MYLU","SW",117173,2025-07-14 02:19:00,"MYLU","117173",2.31666666666667,26.3166666666667,2025-07-13,2001-07-13,"MYLU"
"47","MYLU","SW",117173,2025-07-14 02:27:00,"MYLU","117173",2.45,26.45,2025-07-13,2001-07-13,"MYLU"
"48","MYLU","SW",117173,2025-07-14 02:36:00,"MYLU","117173",2.6,26.6,2025-07-13,2001-07-13,"MYLU"
"49","MYLU","SW",117173,2025-07-14 02:36:00,"MYLU","117173",2.6,26.6,2025-07-13,2001-07-13,"MYLU"
"50","MYLU","SW",117173,2025-07-14 02:37:00,"MYLU","117173",2.61666666666667,26.6166666666667,2025-07-13,2001-07-13,"MYLU"
"51","MYLU","SW",117173,2025-07-14 02:38:00,"MYLU","117173",2.63333333333333,26.6333333333333,2025-07-13,2001-07-13,"MYLU"
"52","MYLU","SW",117173,2025-07-14 02:39:00,"MYLU","117173",2.65,26.65,2025-07-13,2001-07-13,"MYLU"
"53","MYLU","SW",117173,2025-07-14 02:44:00,"MYLU","117173",2.73333333333333,26.7333333333333,2025-07-13,2001-07-13,"MYLU"
"54","MYLU","SW",117173,2025-07-14 02:47:00,"MYLU","117173",2.78333333333333,26.7833333333333,2025-07-13,2001-07-13,"MYLU"
"55","MYLU","SW",117173,2025-07-14 02:48:00,"MYLU","117173",2.8,26.8,2025-07-13,2001-07-13,"MYLU"
"56","MYLU","SW",117173,2025-07-14 02:50:00,"MYLU","117173",2.83333333333333,26.8333333333333,2025-07-13,2001-07-13,"MYLU"
"57","MYLU","SW",117173,2025-07-14 02:51:00,"MYLU","117173",2.85,26.85,2025-07-13,2001-07-13,"MYLU"
"58","MYLU","SW",117173,2025-07-14 02:52:00,"MYLU","117173",2.86666666666667,26.8666666666667,2025-07-13,2001-07-13,"MYLU"
"59","MYLU","SW",117173,2025-07-14 02:53:00,"MYLU","117173",2.88333333333333,26.8833333333333,2025-07-13,2001-07-13,"MYLU"
"60","MYLU","SW",117173,2025-07-14 02:54:00,"MYLU","117173",2.9,26.9,2025-07-13,2001-07-13,"MYLU"
"61","MYLU","SW",117173,2025-07-14 02:54:00,"MYLU","117173",2.9,26.9,2025-07-13,2001-07-13,"MYLU"
"62","MYLU","SW",117173,2025-07-14 02:55:00,"MYLU","117173",2.91666666666667,26.9166666666667,2025-07-13,2001-07-13,"MYLU"
"63","MYLU","SW",117173,2025-07-14 02:55:00,"MYLU","117173",2.91666666666667,26.9166666666667,2025-07-13,2001-07-13,"MYLU"
"64","MYLU","SW",117173,2025-07-14 02:56:00,"MYLU","117173",2.93333333333333,26.9333333333333,2025-07-13,2001-07-13,"MYLU"
"65","MYLU","SW",117173,2025-07-14 02:59:00,"MYLU","117173",2.98333333333333,26.9833333333333,2025-07-13,2001-07-13,"MYLU"
"66","MYLU","SW",117173,2025-07-14 03:00:00,"MYLU","117173",3,27,2025-07-13,2001-07-13,"MYLU"
"67","MYLU","SW",117173,2025-07-14 03:01:00,"MYLU","117173",3.01666666666667,27.0166666666667,2025-07-13,2001-07-13,"MYLU"
"68","MYLU","SW",117173,2025-07-14 03:02:00,"MYLU","117173",3.03333333333333,27.0333333333333,2025-07-13,2001-07-13,"MYLU"
"69","MYLU","SW",117173,2025-07-14 03:03:00,"MYLU","117173",3.05,27.05,2025-07-13,2001-07-13,"MYLU"
"70","MYLU","SW",117173,2025-07-14 03:06:00,"MYLU","117173",3.1,27.1,2025-07-13,2001-07-13,"MYLU"
"71","NOID","SW",117173,2025-07-14 03:25:00,"NOID","117173",3.41666666666667,27.4166666666667,2025-07-13,2001-07-13,"Unidentified"
"72","NOID","SW",117173,2025-07-15 00:15:00,"NOID","117173",0.25,24.25,2025-07-14,2001-07-14,"Unidentified"
"73","NOID","SW",117173,2025-07-15 00:22:00,"NOID","117173",0.366666666666667,24.3666666666667,2025-07-14,2001-07-14,"Unidentified"
"74","MYLU","SW",117173,2025-07-15 00:22:00,"MYLU","117173",0.366666666666667,24.3666666666667,2025-07-14,2001-07-14,"MYLU"
"75","MYLU","SW",117173,2025-07-15 00:24:00,"MYLU","117173",0.4,24.4,2025-07-14,2001-07-14,"MYLU"
"76","NOID","SW",117173,2025-07-15 00:25:00,"NOID","117173",0.416666666666667,24.4166666666667,2025-07-14,2001-07-14,"Unidentified"
"77","MYLU","SW",117173,2025-07-15 00:25:00,"MYLU","117173",0.416666666666667,24.4166666666667,2025-07-14,2001-07-14,"MYLU"
"78","MYLU","SW",117173,2025-07-15 00:26:00,"MYLU","117173",0.433333333333333,24.4333333333333,2025-07-14,2001-07-14,"MYLU"
"79","MYLU","SW",117173,2025-07-15 00:27:00,"MYLU","117173",0.45,24.45,2025-07-14,2001-07-14,"MYLU"
"80","MYLU","SW",117173,2025-07-15 00:42:00,"MYLU","117173",0.7,24.7,2025-07-14,2001-07-14,"MYLU"
"81","NOID","SW",117173,2025-07-15 00:44:00,"NOID","117173",0.733333333333333,24.7333333333333,2025-07-14,2001-07-14,"Unidentified"
"82","MYLU","SW",117173,2025-07-15 00:45:00,"MYLU","117173",0.75,24.75,2025-07-14,2001-07-14,"MYLU"
"83","NOID","SW",117173,2025-07-15 00:50:00,"NOID","117173",0.833333333333333,24.8333333333333,2025-07-14,2001-07-14,"Unidentified"
"84","MYLU","SW",117173,2025-07-15 00:55:00,"MYLU","117173",0.916666666666667,24.9166666666667,2025-07-14,2001-07-14,"MYLU"
"85","MYLU","SW",117173,2025-07-15 00:58:00,"MYLU","117173",0.966666666666667,24.9666666666667,2025-07-14,2001-07-14,"MYLU"
"86","MYLU","SW",117173,2025-07-15 01:03:00,"MYLU","117173",1.05,25.05,2025-07-14,2001-07-14,"MYLU"
"87","MYLU","SW",117173,2025-07-15 01:53:00,"MYLU","117173",1.88333333333333,25.8833333333333,2025-07-14,2001-07-14,"MYLU"
"88","MYLU","SW",117173,2025-07-15 02:01:00,"MYLU","117173",2.01666666666667,26.0166666666667,2025-07-14,2001-07-14,"MYLU"
"89","MYLU","SW",117173,2025-07-15 02:25:00,"MYLU","117173",2.41666666666667,26.4166666666667,2025-07-14,2001-07-14,"MYLU"
"90","MYLUMYVO","SW",117173,2025-07-15 03:06:00,"MYLUMYVO","117173",3.1,27.1,2025-07-14,2001-07-14,"Unidentified"
"91","MYLU","SW",117173,2025-07-15 03:10:00,"MYLU","117173",3.16666666666667,27.1666666666667,2025-07-14,2001-07-14,"MYLU"
"92","MYLU","SW",117173,2025-07-15 03:26:00,"MYLU","117173",3.43333333333333,27.4333333333333,2025-07-14,2001-07-14,"MYLU"
"93","NOID","SW",117173,2025-07-15 03:27:00,"NOID","117173",3.45,27.45,2025-07-14,2001-07-14,"Unidentified"
"94","MYLU","SW",117173,2025-07-15 03:29:00,"MYLU","117173",3.48333333333333,27.4833333333333,2025-07-14,2001-07-14,"MYLU"
"95","MYLU","SW",117173,2025-07-16 01:05:00,"MYLU","117173",1.08333333333333,25.0833333333333,2025-07-15,2001-07-15,"MYLU"
"96","MYLU","SW",117173,2025-07-16 02:02:00,"MYLU","117173",2.03333333333333,26.0333333333333,2025-07-15,2001-07-15,"MYLU"
"97","MYLU","SW",117173,2025-07-17 01:35:00,"MYLU","117173",1.58333333333333,25.5833333333333,2025-07-16,2001-07-16,"MYLU"
"98","MYLU","SW",117173,2025-07-17 01:54:00,"MYLU","117173",1.9,25.9,2025-07-16,2001-07-16,"MYLU"
"99","MYLU","SW",117173,2025-07-17 01:55:00,"MYLU","117173",1.91666666666667,25.9166666666667,2025-07-16,2001-07-16,"MYLU"
"100","MYLU","SW",117173,2025-07-17 02:33:00,"MYLU","117173",2.55,26.55,2025-07-16,2001-07-16,"MYLU"
"101","MYLU","SW",117173,2025-07-17 02:57:00,"MYLU","117173",2.95,26.95,2025-07-16,2001-07-16,"MYLU"
"102","NOID","SW",117173,2025-07-18 01:03:00,"NOID","117173",1.05,25.05,2025-07-17,2001-07-17,"Unidentified"
"103","MYLU","SW",117173,2025-07-18 01:12:00,"MYLU","117173",1.2,25.2,2025-07-17,2001-07-17,"MYLU"
"104","MYLU","SW",117173,2025-07-18 01:29:00,"MYLU","117173",1.48333333333333,25.4833333333333,2025-07-17,2001-07-17,"MYLU"
"105","NOID","SW",117173,2025-07-18 01:48:00,"NOID","117173",1.8,25.8,2025-07-17,2001-07-17,"Unidentified"
"106","MYLU","SW",117173,2025-07-18 02:05:00,"MYLU","117173",2.08333333333333,26.0833333333333,2025-07-17,2001-07-17,"MYLU"
"107","MYLU","SW",117173,2025-07-18 02:07:00,"MYLU","117173",2.11666666666667,26.1166666666667,2025-07-17,2001-07-17,"MYLU"
"108","MYLU","SW",117173,2025-07-18 02:09:00,"MYLU","117173",2.15,26.15,2025-07-17,2001-07-17,"MYLU"
"109","MYLU","SW",117173,2025-07-18 02:11:00,"MYLU","117173",2.18333333333333,26.1833333333333,2025-07-17,2001-07-17,"MYLU"
"110","NOID","SW",117173,2025-07-18 02:19:00,"NOID","117173",2.31666666666667,26.3166666666667,2025-07-17,2001-07-17,"Unidentified"
"111","MYLU","SW",117173,2025-07-18 02:25:00,"MYLU","117173",2.41666666666667,26.4166666666667,2025-07-17,2001-07-17,"MYLU"
"112","MYLU","SW",117173,2025-07-18 02:25:00,"MYLU","117173",2.41666666666667,26.4166666666667,2025-07-17,2001-07-17,"MYLU"
"113","NOID","SW",117173,2025-07-18 02:26:00,"NOID","117173",2.43333333333333,26.4333333333333,2025-07-17,2001-07-17,"Unidentified"
"114","MYLU","SW",117173,2025-07-18 02:28:00,"MYLU","117173",2.46666666666667,26.4666666666667,2025-07-17,2001-07-17,"MYLU"
"115","MYLU","SW",117173,2025-07-18 02:29:00,"MYLU","117173",2.48333333333333,26.4833333333333,2025-07-17,2001-07-17,"MYLU"
"116","NOID","SW",117173,2025-07-18 02:35:00,"NOID","117173",2.58333333333333,26.5833333333333,2025-07-17,2001-07-17,"Unidentified"
"117","MYLU","SW",117173,2025-07-18 02:36:00,"MYLU","117173",2.6,26.6,2025-07-17,2001-07-17,"MYLU"
"118","NOID","SW",117173,2025-07-18 02:49:00,"NOID","117173",2.81666666666667,26.8166666666667,2025-07-17,2001-07-17,"Unidentified"
"119","MYLU","SW",117173,2025-07-18 02:55:00,"MYLU","117173",2.91666666666667,26.9166666666667,2025-07-17,2001-07-17,"MYLU"
"120","NOID","SW",117173,2025-07-18 02:55:00,"NOID","117173",2.91666666666667,26.9166666666667,2025-07-17,2001-07-17,"Unidentified"
"121","MYLU","SW",117173,2025-07-18 03:00:00,"MYLU","117173",3,27,2025-07-17,2001-07-17,"MYLU"
"122","MYLU","SW",117173,2025-07-18 03:01:00,"MYLU","117173",3.01666666666667,27.0166666666667,2025-07-17,2001-07-17,"MYLU"
"123","MYLU","SW",117173,2025-07-18 03:02:00,"MYLU","117173",3.03333333333333,27.0333333333333,2025-07-17,2001-07-17,"MYLU"
"124","MYLU","SW",117173,2025-07-18 03:03:00,"MYLU","117173",3.05,27.05,2025-07-17,2001-07-17,"MYLU"
"125","MYLU","SW",117173,2025-07-18 03:03:00,"MYLU","117173",3.05,27.05,2025-07-17,2001-07-17,"MYLU"
"126","MYLU","SW",117173,2025-07-18 03:18:00,"MYLU","117173",3.3,27.3,2025-07-17,2001-07-17,"MYLU"
"127","MYLU","SW",117173,2025-07-18 03:19:00,"MYLU","117173",3.31666666666667,27.3166666666667,2025-07-17,2001-07-17,"MYLU"
"128","MYLU","SW",117173,2025-07-18 03:19:00,"MYLU","117173",3.31666666666667,27.3166666666667,2025-07-17,2001-07-17,"MYLU"
"129","MYLU","SW",117173,2025-07-18 03:26:00,"MYLU","117173",3.43333333333333,27.4333333333333,2025-07-17,2001-07-17,"MYLU"
"130","NOID","SW",117173,2025-07-18 03:28:00,"NOID","117173",3.46666666666667,27.4666666666667,2025-07-17,2001-07-17,"Unidentified"
"131","NOID","SW",117173,2025-07-18 03:38:00,"NOID","117173",3.63333333333333,27.6333333333333,2025-07-17,2001-07-17,"Unidentified"
"132","NOID","SW",154037,2025-07-15 00:01:00,"NOID","154037",0.0166666666666667,24.0166666666667,2025-07-14,2001-07-14,"Unidentified"
"133","NOID","SW",154037,2025-07-11 03:06:00,"NOID","154037",3.1,27.1,2025-07-10,2001-07-10,"Unidentified"
"134","MYLU","SW",154037,2025-07-17 02:56:00,"MYLU","154037",2.93333333333333,26.9333333333333,2025-07-16,2001-07-16,"MYLU"
"135","NOID","SW",154037,2025-07-15 03:45:00,"NOID","154037",3.75,27.75,2025-07-14,2001-07-14,"Unidentified"
"136","MYLU","SW",154037,2025-07-18 00:53:00,"MYLU","154037",0.883333333333333,24.8833333333333,2025-07-17,2001-07-17,"MYLU"
"137","NOID","SW",154037,2025-07-12 03:06:00,"NOID","154037",3.1,27.1,2025-07-11,2001-07-11,"Unidentified"
"138","MYLU","SW",154037,2025-07-11 03:14:00,"MYLU","154037",3.23333333333333,27.2333333333333,2025-07-10,2001-07-10,"MYLU"
"139","NOID","SW",154037,2025-07-14 03:46:00,"NOID","154037",3.76666666666667,27.7666666666667,2025-07-13,2001-07-13,"Unidentified"
"140","MYLU","SW",154037,2025-07-18,"MYLU","154037",0,24,2025-07-17,2001-07-17,"MYLU"
"141","NOID","SW",154037,2025-07-12 03:53:00,"NOID","154037",3.88333333333333,27.8833333333333,2025-07-11,2001-07-11,"Unidentified"
"142","MYLU","SW",154037,2025-07-11 03:03:00,"MYLU","154037",3.05,27.05,2025-07-10,2001-07-10,"MYLU"
"143","MYLU","SW",154037,2025-07-13 00:48:00,"MYLU","154037",0.8,24.8,2025-07-12,2001-07-12,"MYLU"
"144","NOID","SW",154037,2025-07-15 03:47:00,"NOID","154037",3.78333333333333,27.7833333333333,2025-07-14,2001-07-14,"Unidentified"
"145","NOID","SW",154037,2025-07-17 02:15:00,"NOID","154037",2.25,26.25,2025-07-16,2001-07-16,"Unidentified"
"146","NOID","SW",154037,2025-07-18 00:46:00,"NOID","154037",0.766666666666667,24.7666666666667,2025-07-17,2001-07-17,"Unidentified"
"147","MYLU","SW",154037,2025-07-18 01:49:00,"MYLU","154037",1.81666666666667,25.8166666666667,2025-07-17,2001-07-17,"MYLU"
"148","MYLU","SW",154037,2025-07-14 03:51:00,"MYLU","154037",3.85,27.85,2025-07-13,2001-07-13,"MYLU"
"149","MYLU","SW",154037,2025-07-14 00:51:00,"MYLU","154037",0.85,24.85,2025-07-13,2001-07-13,"MYLU"
"150","MYLU","SW",154037,2025-07-12 02:58:00,"MYLU","154037",2.96666666666667,26.9666666666667,2025-07-11,2001-07-11,"MYLU"
"151","MYLU","SW",154037,2025-07-18 02:46:00,"MYLU","154037",2.76666666666667,26.7666666666667,2025-07-17,2001-07-17,"MYLU"
"152","NOID","SW",154037,2025-07-15 02:36:00,"NOID","154037",2.6,26.6,2025-07-14,2001-07-14,"Unidentified"
"153","MYLU","SW",154037,2025-07-11 01:08:00,"MYLU","154037",1.13333333333333,25.1333333333333,2025-07-10,2001-07-10,"MYLU"
"154","MYLU","SW",154037,2025-07-11 03:24:00,"MYLU","154037",3.4,27.4,2025-07-10,2001-07-10,"MYLU"
"155","MYLU","SW",154037,2025-07-11 03:13:00,"MYLU","154037",3.21666666666667,27.2166666666667,2025-07-10,2001-07-10,"MYLU"
"156","MYLU","SW",154037,2025-07-18 03:36:00,"MYLU","154037",3.6,27.6,2025-07-17,2001-07-17,"MYLU"
"157","MYLU","SW",154037,2025-07-18 02:03:00,"MYLU","154037",2.05,26.05,2025-07-17,2001-07-17,"MYLU"
"158","NOID","SW",154037,2025-07-12 00:55:00,"NOID","154037",0.916666666666667,24.9166666666667,2025-07-11,2001-07-11,"Unidentified"
"159","MYLU","SW",154037,2025-07-14 03:47:00,"MYLU","154037",3.78333333333333,27.7833333333333,2025-07-13,2001-07-13,"MYLU"
"160","MYLU","SW",154037,2025-07-17 02:35:00,"MYLU","154037",2.58333333333333,26.5833333333333,2025-07-16,2001-07-16,"MYLU"
"161","MYLU","SW",154037,2025-07-17 01:29:00,"MYLU","154037",1.48333333333333,25.4833333333333,2025-07-16,2001-07-16,"MYLU"
"162","MYLU","SW",154037,2025-07-14 01:23:00,"MYLU","154037",1.38333333333333,25.3833333333333,2025-07-13,2001-07-13,"MYLU"
"163","MYLU","SW",154037,2025-07-12 00:30:00,"MYLU","154037",0.5,24.5,2025-07-11,2001-07-11,"MYLU"
"164","MYLU","SW",154037,2025-07-11 03:20:00,"MYLU","154037",3.33333333333333,27.3333333333333,2025-07-10,2001-07-10,"MYLU"
"165","MYLU","SW",154037,2025-07-17 03:35:00,"MYLU","154037",3.58333333333333,27.5833333333333,2025-07-16,2001-07-16,"MYLU"
"166","MYLU","SW",154037,2025-07-18 02:46:00,"MYLU","154037",2.76666666666667,26.7666666666667,2025-07-17,2001-07-17,"MYLU"
"167","MYLU","SW",154037,2025-07-12 01:34:00,"MYLU","154037",1.56666666666667,25.5666666666667,2025-07-11,2001-07-11,"MYLU"
"168","MYLU","SW",154037,2025-07-14 03:41:00,"MYLU","154037",3.68333333333333,27.6833333333333,2025-07-13,2001-07-13,"MYLU"
"169","MYLU","SW",154037,2025-07-12 00:58:00,"MYLU","154037",0.966666666666667,24.9666666666667,2025-07-11,2001-07-11,"MYLU"
"170","NOID","SW",154037,2025-07-15 02:52:00,"NOID","154037",2.86666666666667,26.8666666666667,2025-07-14,2001-07-14,"Unidentified"
"171","NOID","SW",154037,2025-07-12 02:16:00,"NOID","154037",2.26666666666667,26.2666666666667,2025-07-11,2001-07-11,"Unidentified"
"172","MYLU","SW",154037,2025-07-14 00:14:00,"MYLU","154037",0.233333333333333,24.2333333333333,2025-07-13,2001-07-13,"MYLU"
"173","MYLU","SW",154037,2025-07-12 02:57:00,"MYLU","154037",2.95,26.95,2025-07-11,2001-07-11,"MYLU"
"174","MYLU","SW",154037,2025-07-12 01:36:00,"MYLU","154037",1.6,25.6,2025-07-11,2001-07-11,"MYLU"
"175","MYLU","SW",154037,2025-07-12 02:56:00,"MYLU","154037",2.93333333333333,26.9333333333333,2025-07-11,2001-07-11,"MYLU"
"176","MYLU","SW",154037,2025-07-12 02:38:00,"MYLU","154037",2.63333333333333,26.6333333333333,2025-07-11,2001-07-11,"MYLU"
"177","MYLU","SW",154037,2025-07-15 01:06:00,"MYLU","154037",1.1,25.1,2025-07-14,2001-07-14,"MYLU"
"178","MYLU","SW",154037,2025-07-11 02:54:00,"MYLU","154037",2.9,26.9,2025-07-10,2001-07-10,"MYLU"
"179","MYLU","SW",154037,2025-07-14 03:12:00,"MYLU","154037",3.2,27.2,2025-07-13,2001-07-13,"MYLU"
"180","MYLU","SW",154037,2025-07-14 01:51:00,"MYLU","154037",1.85,25.85,2025-07-13,2001-07-13,"MYLU"
"181","MYLU","SW",154037,2025-07-11 02:00:00,"MYLU","154037",2,26,2025-07-10,2001-07-10,"MYLU"
"182","MYLU","SW",154037,2025-07-11 03:11:00,"MYLU","154037",3.18333333333333,27.1833333333333,2025-07-10,2001-07-10,"MYLU"
"183","MYLU","SW",154037,2025-07-18 02:24:00,"MYLU","154037",2.4,26.4,2025-07-17,2001-07-17,"MYLU"
"184","MYLU","SW",154037,2025-07-11 03:16:00,"MYLU","154037",3.26666666666667,27.2666666666667,2025-07-10,2001-07-10,"MYLU"
"185","MYLU","SW",154037,2025-07-15 03:04:00,"MYLU","154037",3.06666666666667,27.0666666666667,2025-07-14,2001-07-14,"MYLU"
"186","MYLU","SW",154037,2025-07-14 01:11:00,"MYLU","154037",1.18333333333333,25.1833333333333,2025-07-13,2001-07-13,"MYLU"
"187","MYLU","SW",154037,2025-07-14 02:53:00,"MYLU","154037",2.88333333333333,26.8833333333333,2025-07-13,2001-07-13,"MYLU"
"188","MYLU","SW",154037,2025-07-17 03:26:00,"MYLU","154037",3.43333333333333,27.4333333333333,2025-07-16,2001-07-16,"MYLU"
"189","NOID","SW",154037,2025-07-14 01:57:00,"NOID","154037",1.95,25.95,2025-07-13,2001-07-13,"Unidentified"
"190","MYLU","SW",154037,2025-07-17 02:55:00,"MYLU","154037",2.91666666666667,26.9166666666667,2025-07-16,2001-07-16,"MYLU"
"191","MYLU","SW",154037,2025-07-12 03:31:00,"MYLU","154037",3.51666666666667,27.5166666666667,2025-07-11,2001-07-11,"MYLU"
"192","MYLU","SW",154037,2025-07-14 03:07:00,"MYLU","154037",3.11666666666667,27.1166666666667,2025-07-13,2001-07-13,"MYLU"
"193","NOID","SW",154037,2025-07-17 02:31:00,"NOID","154037",2.51666666666667,26.5166666666667,2025-07-16,2001-07-16,"Unidentified"
"194","MYLU","SW",154037,2025-07-14 03:15:00,"MYLU","154037",3.25,27.25,2025-07-13,2001-07-13,"MYLU"
"195","MYLU","SW",154037,2025-07-14 03:45:00,"MYLU","154037",3.75,27.75,2025-07-13,2001-07-13,"MYLU"
"196","MYLU","SW",154037,2025-07-18 03:20:00,"MYLU","154037",3.33333333333333,27.3333333333333,2025-07-17,2001-07-17,"MYLU"
"197","MYLU","SW",154037,2025-07-11 03:08:00,"MYLU","154037",3.13333333333333,27.1333333333333,2025-07-10,2001-07-10,"MYLU"
"198","MYLU","SW",154037,2025-07-15 02:42:00,"MYLU","154037",2.7,26.7,2025-07-14,2001-07-14,"MYLU"
"199","MYLU","SW",154037,2025-07-15 03:39:00,"MYLU","154037",3.65,27.65,2025-07-14,2001-07-14,"MYLU"
